Response ID,Timestamp (mm/dd/yyyy),Question Number,Question,Emotions,,,,,,,
82414512,8/19/2022 9:19,2,j'ai ressenti de la joie mais aussi de la haine dans certain momenbt,"Anger (e.g., Rage, Mad, or Irritated)",,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82414466,8/19/2022 9:19,2,"L'odeur du durian, c'est un fruit qui sent très fort quand on n'est pas habitué",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82414388,8/19/2022 9:18,2,"Un jour j'ai cru ne plus pouvoir marcher tant j'avais mal au dos, je me sentais diminuée et frustrée mais j'ai décidé de me prendre en main et de tout faire pour aller mieux",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82414372,8/19/2022 9:18,2,Quand j'ai percuté un pauvre petit chevreuil en voiture,"Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82414280,8/19/2022 9:18,2,J'ai vécu la mort et la vie simultanément j'ai ressentie mon corps volé,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82414256,8/19/2022 9:18,2,j'étais en train de faire un malaise vagal et ma compagne s'est précipité vers moi pour me retenir afin de ne pas tomber. j'étais rassuré.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82414201,8/19/2022 9:17,2,mieux ecouter est essentiel pour comprendre les autres sans anicroche,,,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82412097,8/19/2022 9:11,2,"Dans la nuit j'ai ressenti une forte douleur dans la poitrine, j'avais peur d'avoir un problème grave mais c'est passé rapidement et je me suis sentie soulagée",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85297850,9/14/2022 0:43,3,La vidéo que j'ai vu respiré le bonheur et l'amour,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85297687,9/14/2022 0:37,3,"Mort, tristesse d'une petite fille, inquiétude, déchets dans la er",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85297624,9/14/2022 0:35,3,UN ENFANT PERD UN PARENT ET SON GRAND PERE EST TRISTE. UN FILS QUI PERD SA MERE. L'IMAGE DE LA MER AVEC LES DECHETS NOUS MONTRENT L'EPOQUE QUE NOUS VIVONS,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85297418,9/14/2022 0:27,3,"acteurs qui saluent le public : sympa, petite fille qui mange un gâteau ; amusant, chiot : très mignon, affection bèbè qui sourit ; mignon, douceur, tendresse.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85297411,9/14/2022 0:26,3,"Maladie, risque, catastrophe. Alternance de situations très différentes les unes des autres.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85297377,9/14/2022 0:25,3,"En premier, on voit un aliment dans une assiette ; rien de particulier à dire là-dessus ! Ensuite, une coupe glacée. Avec du chocolat qui coule....C'est doux, ça m'a donné envie de passer ma langue sur mes lèvres ! ça donne une sensation de bien-être. Ensuite, il me semble que c'était des gens dans l'eau puis un homme et une femme qui se regardent en souriant. Ces deux vidéos après celle de la glace , apportent une sensation de douceur, de bonheur, de paix, de pureté....Je ne pense pas que j'aurais eu le même ressenti si il n'y avait pas eu la vidéo de la glace juste avant !",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85297369,9/14/2022 0:24,3,"mes émotions lors du visionnage sont les suivante de la joie de la satisfaction du sourire intérieur, que du positif",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85297332,9/14/2022 0:23,3,La joie de partager d'heureux moments de la vie avec des amis ou des membres de la famille,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85297277,9/14/2022 0:21,3,satisfaction joie amour....................................................,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85297233,9/14/2022 0:19,3,j ai un sentiment de bien être envie d avancer mes émotion sont très positive,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85297130,9/14/2022 0:16,3,"c'est comme si vous passez de la vie à la mort, c'est exactement cela, du grand bruyant au grand silence !",,,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85297090,9/14/2022 0:15,3,"Dans cette vidéo on voit des poulets les uns sur les autres, c'est absolument intenable à regarder, un léopard mangeant un animal, pas mieux c'est très dur à voir, une femme préparant un plat fait de ripes et de boyaux, pas très agréable à regarder mais sans plus, et deux jeunes mais là je n'ai rien vu de particulier","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85296828,9/14/2022 0:04,3,super agreable et belles images ressenti a ce jour,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85296476,9/13/2022 23:48,3,"situations violentes, qui créent de la tension, de l'agcement voir de la peur","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
85296436,9/13/2022 23:46,3,sérénité des moments agréables apprécier les petits plaisirs de la vie,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85296322,9/13/2022 23:43,3,"une femme mange et se régalen, puis on voit un couché de soleil vu d'un drone, puis une cascade d'eau. Enfin un homme qui fait du jogging avec son chien",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85296200,9/13/2022 23:37,3,"situations tres stressantes, ce ont des moments ou la vie est en jeu",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85296107,9/13/2022 23:34,3,"Les situations présentés sont d'aspect joyeuses, j'ai ressenti de la joie et du bonheur en les visionnant",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85295653,9/13/2022 23:14,3,Les personnages sont des combattants et il conquérir des planètes,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85295509,9/13/2022 23:06,3,"agression en pleine rue ou par requin, voltige saut en montagne",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85294456,9/13/2022 22:12,3,je ne vois pas c euq'il y a. de désagréable c'est les deux premières images de la nourriture donc rien de déplaisant puis des gens dans l'eau qui se regardent des couples et ensuite un couple qui parle en souriant,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85292837,9/13/2022 21:18,3,J'ai moyen setiment de ce video parce que se la vie quotidiene.,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85283955,9/13/2022 16:57,3,Je n’ai Pas saisi le sens de cette publicité donc elle n’a rien provoque chez moi,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85279692,9/13/2022 15:30,3,"Il a eu un spectacle, une petite fille qui mange un gâteau, un petit chien noir et un bébé plein de bonheur",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85279304,9/13/2022 15:24,3,"Il s'agissait d'élément plutôt décontractant, voir c'est événement ce passer de manière poser était plutot sympathique.",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85278186,9/13/2022 15:03,3,"Dans la première scène, e pense qu' in essaie d' expliquer à une petite fille que l' un de ces proches est mort, elle désespérée et a du mal à comprendre. On voit ensuite un homme près d' une tombe, il est extrêmement triste. De même dans la troisième scène on voit un homme près d' une femme morte, certainement sa mère. Dans la dernière scène, on voit beaucoup de sacs plastiques dans la mer, ' ai moi-même ressenti du dégout et de la colère.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85275736,9/13/2022 14:24,3,J’ai personnellement aimée la vidéo je l’ai trouvé explicative et assez bien détaillée puis sophistiqué dans les détails et la finition de ce qu’elle expliquer,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85275648,9/13/2022 14:23,3,Le chocolat qui fond et les personnages qui rient mon semblé paisible,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85275340,9/13/2022 14:18,3,J’ai été surprise et étonnée de voir cette video… et puis la dernière m’a vraiment mis mal à l’aise avec les bruits,,,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85274606,9/13/2022 14:07,3,une personne sous assistance respiratoire puis un grans saut dans le vide puis un deluge emportant tout sur son passage,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85273500,9/13/2022 13:49,3,La femme semble heureuse de manger. Les paysages sont magni,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85272514,9/13/2022 13:31,3,"Ce sont des scènes de violence casser des fenêtre, se battre, envie d'en découdre et colère et reproche pour finir","Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85270677,9/13/2022 13:17,3,j'ai aimé voir les enfants et le petit chien qui étaient particulierement attirant,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85270071,9/13/2022 13:07,3,"C'est joli de voir comment un bébé fait pour manger à pleine mains, on l'a déjà fait quand on était jeune",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85269925,9/13/2022 13:04,3,"Du théâtre au bébé c est différent plaisir et joie ,l amour à différent niveau",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85269645,9/13/2022 13:01,3,"du merite pour des personnes reconnues ,du bienfait de la curiosité et de la joie",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85269512,9/13/2022 12:59,3,La fille qui mange me stress je n’aime pas voir manger les gens le son n’est pas trop agréable,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85269353,9/13/2022 12:58,3,"De la curiosité et du calme Des scène dans la mer, des gens souriant",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85269118,9/13/2022 12:54,3,moment de dégoût avec les images d'aliments dégoulinants et de bonheur en suite (jeu dans l'eau et complicité),,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85269004,9/13/2022 12:52,3,degout leger en vers le vomit couper les organes un leopard qui mange une chevre,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85268906,9/13/2022 12:51,3,Je suis triste et dégouté en même temps. Triste et dégoûté de ne pouvoir rien faire face à la situation.,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85268888,9/13/2022 12:50,3,"Une petite fille se fait gronder, elle ressent de l’injustice, mais je reste impassible ne sachant pourquoi. Un vieil homme va au cimetière sur la tombe de sa femme. Je ressens de la tristesse, nostalgie, solitude. Un homme rend une visite à une personne morte, je ressens un peu de tristesse. La pollution des eaux me met très en colère, car nous pourrions tous éviter cela.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85268677,9/13/2022 12:49,3,BEAUTE MIEUX QUE TOUT A L HEURE ET PLAISIR DE VOIR UN HOMME COURIR,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85268542,9/13/2022 12:47,3,"de l'éffroi dthqetrh:qe hqeklùg,jy'oigt,'io'té''tgjk;tuktdkidt-èi","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85268299,9/13/2022 12:44,3,"ce qui me fait le plus de mal, c'est la petite fille. La mort fait partie de l'existence, inéluctable. Faire du mal à un enfant peut être évité, interdit.","Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85268143,9/13/2022 12:42,3,"Deux scènes toujours sans lien : des acteurs qui saluent à la fin du spectacle, heureux d'avoir bien rempli leur tâche et d'avoir satisfait leur public, ils font plaisir à voir, et une petite fille qui se tartine de visage de crème en mangeant un gâteau, très amusante",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85268073,9/13/2022 12:41,3,"unn plat gourmand avec une viande panée où en le coupant il y avait un coulant à l'intérieur, ça avait délicieux. une boule au chocolat qui donne envie de le manger qui fondait au fur à mesure, un délice bien gourmand aussi, et pour finir un couple avec une complicité évidente, et de beaux sourires trés agréable",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85267820,9/13/2022 12:38,3,Une petite est entrain de se faire réprimander et elle pleure. On voit ensuite un vielle homme pleurer dur une tombe. Un garçon devant le cadavre de sa mami sans doute est il pleure. La pollution,,,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85267568,9/13/2022 12:35,3,Envie de manger et de s'évader après avoir vu cette publicité,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85267297,9/13/2022 12:30,3,joie de vie du quotidien et de la routine journaliére,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85267232,9/13/2022 12:29,3,Je décrirais le produit que nous avons vue avec des détails très précis,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85267164,9/13/2022 12:28,3,j'ai beaucoup aimé les passages avec les enfants et le chiot,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85266691,9/13/2022 12:20,3,"Tristesse face à la mort, dégoût face à la pollution de la mer",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85265800,9/13/2022 12:08,3,"en colere et triste, ennervé des moment dincertitude","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85265548,9/13/2022 12:04,3,"Ne sais pas, peut-être de la détente, du plaisir, des scènes où les personnes prenaient du bon temps",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85265496,9/13/2022 12:04,3,J'ai ressenti de la peur et de la gêne pendant ces vidéos,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85265486,9/13/2022 12:03,3,J’ai vu une dame plutôt âgée sur un lit d’hôpital ça m’a fait penser à mes parents décédés,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85265468,9/13/2022 12:03,3,mon sentiment ressenti est la peur - voir un requin avec cette machoire puissante ou voir un skieurs faire un saut impréssionnant et dangereux fait réflechir,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85265193,9/13/2022 12:01,3,"c'est un moment unique et précieux j'etais calme et détendue , sereine et joyeuse",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85265045,9/13/2022 12:01,3,Peur!!! Les pauvres gens dans le bus qui se retourne!!!,,,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85264188,9/13/2022 11:59,3,Je n'arrive pas à comprendre l'intérêt de ce sondage,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85264021,9/13/2022 11:56,3,"Un gars historique qui cassait des voitures dans un casse, deux hommes qui se battaient, un homme qui hurlait et une petite fille qui pleurait",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85264019,9/13/2022 11:56,3,"la 1ere est désagréable a cause la musique! aime pas, la derniere je n'aime pas les gens qui court! les autres sont jolie sans plus.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85263486,9/13/2022 11:48,3,sensation via des documentaires qui donnent de l'effet,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85259865,9/13/2022 11:06,3,euillez prendre un instant pour réfléchir à la situation que vous venez de voir et revivre les émotions que vous avez ressenties.,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85258563,9/13/2022 10:50,3,"De la solitude, du vide et de la peur, on voit l'individualité dans un monde centré sur lui même",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85257520,9/13/2022 10:36,3,du plaisir zet gourmand pour le dessert ttyt t t g g g tr,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85180003,9/12/2022 14:39,3,"Paiement du 12/09/2022, 1$ gagner sur Paypal. Si vous souhaitez vous inscrire avec mon lien de parrainage n'hésitez pas à vous inscrire avec mon lien qui est disponible sur mon blog (mon blog et sur mon profil Foxyrating). #noitane",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
84911208,9/8/2022 10:34,3,"Lorsque j'ai vu les abats travaillés à la main, j'ai été dégoûtée, je déteste voir ce genre d'images. Le jeune homme qui vomit me donne la nausée, le jaguar qui mange sa viande me paraît complètement naturel et les poussins entassés me rendent malheureuses",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
84882836,9/8/2022 5:33,3,J’ai ressenti du bonheur puis de la joie et un sentiment d’amour,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
84872801,9/8/2022 1:32,3,"Au départ on assiste à la dégustation d'une bien bonne pièce de viande sur un air jazzy, ensuite on bascule sur un œuf dégoulinant de chocolat tout aussi appétissant mais sans aucun fond sonore, on enchaîne sur une poignée de personnes se baignant et on termine avec un couple qui se... dispute ?",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
84868982,9/7/2022 23:46,3,"J’ai bien aimé les vidéos montrant la nature, surtout celle avec un coucher de soleil sur l’eau très apaisant",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
84866732,9/7/2022 22:14,3,je n ai pas aimé les videos a part la derniere le bebe qui vraiment m a fait sourire je l ai trouve craquant,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83528859,9/3/2022 9:46,3,Ça m’a rendu très très triste cette vidéo m’a faite pleurer :((;,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83528769,9/3/2022 9:45,3,Une vidéo tout a fait compréhensible et mignonne. A voir encore plus en détail,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83528725,9/3/2022 9:45,3,C'est une émotion de degout car on voit des organes et un homme entrain de vomir donc c'est degeulassa,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
83528704,9/3/2022 9:44,3,J ai ressenti joie sourire et danse et joie de vivre,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83528692,9/3/2022 9:44,3,"J’ai vu un prédateur manger une gazelle, un amas de poules dans un entrepôt, un garçon qui a vomi dans son instrument de musique ainsi que dame qui coupait des boyaux",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
83528496,9/3/2022 9:41,3,"De la joie, de la bonne humeur, de la confiance et de l'amour",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83528474,9/3/2022 9:41,3,j'ai ressenti de la peur et de l'angoisse à la vu du requin,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83528435,9/3/2022 9:40,3,Du bonheur de la joie de l’envie de vivre le plus possible,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
83528369,9/3/2022 9:38,3,"J'ai ressenti du stress en voyant certaines images, le bus qui coule, la personne dans un lit d'hôpital",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83528190,9/3/2022 9:34,3,De la joie suite aux applaudissements suivi d'une émotion en regardant un bébé et du plaisir face au petit chien,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83528184,9/3/2022 9:34,3,D’abord il y a une dame qui se réveille dans une chambre d’hôpital miteuse puis il y a un monsieur qui est heureux de tombée dans les airs au dessus d’un stade de foot et dû’ une autoroute et puis une ambulance qui l’a nuit attends que le feu passe au vert et pour finir un bus qui est pris dans la mousson on aurait dit que c’était dans un pays indien,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83528150,9/3/2022 9:33,3,Des gens très énervés tapent sur des carcasses de voiture ou d'autre gens,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83528148,9/3/2022 9:33,3,Enervement colère tristesse passage par différentes émotions,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,,,,
83528138,9/3/2022 9:33,3,j ai ressenti de la tristesse de la peine mais c 'est la vie,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83528136,9/3/2022 9:33,3,C'était vraiment triste. J'avais une envie de pleurer,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83528131,9/3/2022 9:33,3,"Une femme à l’hôpital seule , et avec le masque à oxygènes qui ne sait pas vriament ce qu’elle fait la, et des ambulances et un car qui se noit",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
83425298,9/2/2022 2:02,3,"J'ai ressenti du dégoût et de la peine, certaines images étaient vraiment répugnantes.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83424346,9/2/2022 1:32,3,J ai éprouvé des sentiments de tristesse en voyant cette video,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83422498,9/2/2022 0:40,3,C ETAIT EFFRAYANT ET CETTE INCAPACITE DE NE RIEN POUVOIR CONTROLER,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
83418050,9/1/2022 21:17,3,catastrophes .... meteo desastreuse....humanite.....pas bien du tout,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83389896,9/1/2022 13:27,3,Je ne me sens vraiment bien Et je trouve que le plus important c'est de les faire se confier,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
83388944,9/1/2022 13:21,3,"bonheur, joie, attendrissement, sourire, legerete,",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83383683,9/1/2022 12:47,3,un gamin qui mange une femme qui est applaudi par la foule,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83300500,9/1/2022 1:24,3,"Pour la 1ère partie, de la peur vu l’agression. Pour la 2ème, je ne sais pas trop cela dépend du pourquoi le jeune homme était coursé et rattrapé. Et pour la 3ème, un peu de peur au vu du requin mais après tout ill ne fait que se défendre et après c’est plutôt l’angoisse du vide",,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83298820,9/1/2022 0:33,3,De moments de détente et de partage avec la nature.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83298507,9/1/2022 0:22,3,moments tristes de la vie quotidienne ou certaines situations sont que fatalités et d autres ou ont peu remedier,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
83297813,9/1/2022 0:00,3,un groupe qui salut son public un bebe qui mange et plein sur sa bouche un autre bebe qui sourit et un chien,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83297150,8/31/2022 23:39,3,"une personne qui se réveille dans un hôpital, une personne qui saute en chute libre, une scène avec des véhicules d'urgence et un bus scolaire emporté par les flots d'une rivière. la seule scène qui a suscité de l'envie chez moi est le saut",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
83297076,8/31/2022 23:37,3,Il y’a différents sentiments comme de la solitude ou un mal être,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83296836,8/31/2022 23:32,3,Je trouve que la vidéo montre la colère la méchanceté.,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
83296767,8/31/2022 23:30,3,"Inconfort pour la mise en scène des animaux et la première scène, tristesse et joie pour les deux petits garçons",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
83296428,8/31/2022 23:17,3,Le plaisir de faire quelque chose et la nature dans ces moments les plus forts,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83296281,8/31/2022 23:11,3,Des accidents dans des milieux différents mettant en évidence le caractère particulier des lieux présentés,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
83295052,8/31/2022 22:28,3,c'est vraiment pitier de voir les gens malades et les villes innondé,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
83294860,8/31/2022 22:23,3,appaisement ou rien de spéciale sa ne ma pas attire plus que sa,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
83294133,8/31/2022 21:59,3,"Au travers de ces situation j'ai ressenti surtout beaucoup de colère, de rage, de violence et à la fin du chagrin et de l'angoisse.","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
