Response ID,Timestamp (mm/dd/yyyy),Question Number,Question,Emotions,,,,,,,
82438388,8/19/2022 14:26,2,"Es ist furchtbar, einen Klops im Hals zu haben und nichts dagegen tun zu können",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82438353,8/19/2022 14:26,2,"Ich wurde mit Krebs diagnostiziert. Zuerst nahm mich das sehr mit, da ich nicht wusste, was mir geschehen wird. Eine harte Zeit steht bevor, erhalte ich Unterstützung von meinen Liebsten oder muss ich durch diese Situation ganz alleine durch? Heute nehme ich starke Tabletten, die mich stark mitnehmen, meinen Alltag kann ich ohne Beschwerden nicht meistern. Doch ich bin geheilt und freue mich auch die Zukunft.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82438296,8/19/2022 14:25,2,"Als ich meinen ersten sohn bei der Geburt zum ersten Mal sah ich bekomme jetzt schon Tränen vor Glück wenn ich daran denke, wie ich ihn gesehen habe nach dem ganzen Anstrengungen hoffen und bangen das alles gut gehen wird, ich hab so viel glück, liebe und Dankbarkeit gespürt. Einfach unbeschreibbar ich fühle es immernoch ich vergesse die erste Begegnung mit ihm nie, wie er mir offenen Armen und die Haare, viele Haare die aufrecht standen, er mich begrüßt hat, das ist das schönste Ereignis überhaupt und so voller Gefühle des Glücks.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82438284,8/19/2022 14:25,2,ich freut mich seher alle gecģlle waeen seher gut,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82438271,8/19/2022 14:25,2,"ich habe mir einmal meinen nacken ausgeränkt, als der wieder eingeränkt und gleichzeitig auch noch andere sachen gemacht worden hat sich das extrem gut angefühlt, als könnte ich mich ganz anders (besser) bewegen",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82438222,8/19/2022 14:24,2,emotionen sind nicht so da wie bei anderen menschen.,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
82438097,8/19/2022 14:23,2,Ich finde es ist wichtig sich gesund zu ernähren und genug Sport zu machen es ist wichtig um nicht krank zu werden,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82437981,8/19/2022 14:21,2,Ich empfand es nicht als traurig Eher verwirrend und eigenartig,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82437943,8/19/2022 14:21,2,Wie schon gesagt hatte ich keine bestimmten Gedanken beim ansehen des Films.,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82437940,8/19/2022 14:21,2,"Ein sehr starkes Übelkeit Gefühl kam über mich , als ich jemanden sah , der sich übergeben hatte",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
82437896,8/19/2022 14:21,2,Ich finde es sehr gut und wenn ich mich richtig sehe sind meine Gedanken auch ganz schön,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82437631,8/19/2022 14:19,2,"Es ist schön, dass die Welt so ist wie sie ist es gefällt mir schön",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82437586,8/19/2022 14:19,2,Tja ich war sehr verwirrt...sinnfrei und nebuloes.Ich konnte nichts anfangen mit der Situation und musste meine Gedanken sortieren,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82437225,8/19/2022 14:16,2,">Ich fand es nichgt unanagnehnm, aber auch nicht sehr interessant.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82437124,8/19/2022 14:15,2,"Ich hatte eine schwere Sportverletzung mit Schmerzen über längeren Zeitpunkt. Nach der Operation fing schon aber dem ersten Tag danach, eine Zeit an, welche wie durchatmen nach einem langen Tauchgang oder des luftangaltens",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82437076,8/19/2022 14:15,2,kein negative für mich weil es hat mir sehr gefallen,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
82437069,8/19/2022 14:15,2,Angstgefuhl aber auch gleichzeitig Wut nicht machen zu können,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82437067,8/19/2022 14:15,2,Ich habe ziemlich emotionslos den Tod meines Vaters und später auch der Mutter hingenommen. Als Kind war das Leben bei meinen Eltern die Hölle auf Erden.,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82437045,8/19/2022 14:15,2,ich erfuhr von meiner Frauenärztin das ich ein Tumorim Kopf habe und eventuell am Kopf operiert werden muß das machte mir Angst Gott sei Dank konnte der Tumor durch eine hochdosierte Cortisonbehandlung vernichtet werden,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
82437000,8/19/2022 14:14,2,"Das ist mir noch nie passiert,deshalb kann ich nichts darüber schreiben.",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82436944,8/19/2022 14:14,2,Verwirrung und Unklarheiten weiss nicht worum es geht,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
82436811,8/19/2022 14:13,2,Meine Beine wurden grün und blau. Die Ärzte meinten es könne alles sein. Ist autoimmun. Die Verfärbungen dauern 4 Monate.,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82421637,8/19/2022 10:56,2,"Es gab viele Ereignisse in meinen Leben, Schwester die sich Elle + Speiche beider Arme brach, mein Bruder mit Oberschenkelhalsbruch durch Krampfanfall, mein Vater der in ungelöschten Kalk viel, und besonders meine Mutter die an Leberzhirrose in meinen Armen starb, als ich 21 war.. Bei den ersten 3 war ich relativ klein (Kind) trotzdem nie vergessen und ich kann die Bilder immer noch sehen. Der Tod der Mutter machte mir aber die eigene Hilflosigkeit das erste mal richtig bewusst.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
82421367,8/19/2022 10:52,2,es ist aylles schrecklich wenn man allein ist deshalb muss mayn zuzweit sein,,,"Fear (e.g., Terror, Scared, or Panic)",,"Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
82421178,8/19/2022 10:49,2,"Das hatte einen Anflug oder nennen wir es, Lüftchen erzeugt.. Dann hat er sie es sich gefügt und anschließend gebäugt.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82421123,8/19/2022 10:48,2,mit einem freund über so etwas zu reden ist schwehr die meisten erzählen so etwas immer weiter,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
82421111,8/19/2022 10:48,2,Wiederkehrende Gedanken dass ich nie wieder gesund werden könnte,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82421097,8/19/2022 10:47,2,"Mein Bruder ist am 30.8.2022 gestorben. Ich konnte es nicht verstehen. Er war erst 63 Jahre, 6 Jahre jünger als ich. Ich bin immer noch fix und fertig. Es gibt immer noch abschnitte wo ich die Tränen nicht zurück halten kann. Ich habe mächtig Stress. Mein Zucker ist sehr hoch. Mein Blutdruck ist Mittags und Abend zu niedrig. Ich habe die Blutdrucksenkende Tablette morgens abgesetzt. Nach 4 Tage ist er schon etwas höher, 110 zu 65 Puls 60 .","Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
82421092,8/19/2022 10:47,2,"Ich wurde von einem betrunkenen Autofahrer in einen Unfall verwickelt, es war für mich furtbar und ich leide noch heute darunter",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
82421075,8/19/2022 10:47,2,um in ruhe meine musik zu hören habe ich mir die kopfhören aufgesetzt und konnte entspannt meine musik hören ohne von dem krach gestört zu werden,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
86400941,9/16/2022 13:24,3,Der Ski Sprung in dem Video ich dachte ich wurde fallen und hatte Angst mir alles zu brechen,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
86399874,9/16/2022 13:22,3,Keine um ehrlich zu sein. Habe es neutral angeschaut.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
86399859,9/16/2022 13:22,3,Freiheit gut zu erkennen dabei mit s hle hter musik,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
86399640,9/16/2022 13:22,3,Verwundert und leicht erschreckend als die scene gewechselt ist und die zwei Personen da waren,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
86398349,9/16/2022 13:20,3,Die Schlägerei sah gefährlich aus wie die Höhe beim Skifahren und den wütenden Hai,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
86396877,9/16/2022 13:17,3,Entspannung und Ruhe habe ich empfunden und mehr nicht,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
86395082,9/16/2022 13:14,3,es war sehr traurig die musik am ende war sehr entspannend,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
86391656,9/16/2022 13:07,3,wich fühlte einsamkeit und stille und eine art mitgefühl,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
86387423,9/16/2022 13:01,3,"Wut, Aggressivität und Traurigkeit war dort zu sehen.","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
86385359,9/16/2022 12:58,3,Verwirrung war es schon wieder wenn ich ehrlich bin,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
86380827,9/16/2022 12:50,3,Sahen alle glücklich zufrieden und entspannt aus bei ihrer Tätigkeit,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
86379225,9/16/2022 12:48,3,"hatte mitleid mit dem kleinem mädchen das weinte, konnte mit fühlen mit dem alten mann der an einem grabstein nieerkniete",,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
85660000,9/15/2022 16:39,3,"es wafr ein Mädchen das irgendwie von einer Frau angeschrien wird , vieleicht hat sie was getan . Zumindest war sie kurz am weinen. Danach ein Mann in einem Friedhof und ein mann neben einem toten . Zum schluss ein meer mit plastikteilen . Bei tod kann man leider nichts machen , gehört zum Leben. Solange nicht geschlagen wird gehört Kinder erziehung auch dazu aber Plastik gehört nicht ins Meer","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
85658183,9/15/2022 16:36,3,"Der erste Clip hat mich etwas beunruhigt und aufgeregt, da ich Aufmerksamkeit nicht mag, vor einem Publikum zu stehen macht mich extrem nervös. Bei den anderen Videos habe ich Frieden, Ruhe, Entspannung gespürt, weil sie sehr süß waren und mich zum Lächeln gebracht haben",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85656101,9/15/2022 16:32,3,im Krankenhaus habe ich große Schmrzen und schlimme Träume ich fühle mich wie im reißenden Fluß und bekomme keine Luft weil ich das schnelle Auto nicht anhalten kann.,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85655063,9/15/2022 16:30,3,"nicht besonders schön anzusehen finde ich, aber es ist alles ertragbar","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
85654421,9/15/2022 16:29,3,"OK, verstörend, kein wirklich alltäglicher Anblick",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85651605,9/15/2022 16:25,3,Ekel und Abscheu. Angst und Furcht vor der nächsten szene,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85649449,9/15/2022 16:21,3,gar nichts. wieder nichts. überhaupt nichts. weder noch.,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85645260,9/15/2022 16:14,3,"negative Vorkommnisse, schaue ich mir ansonsten nicht an",,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85641678,9/15/2022 16:08,3,"schöne landschaften gesehen. wünsche mir, bald wieder im freien zu sein. die frau hatte viel hunger und erschien gestresst.",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85638543,9/15/2022 16:03,3,jemand schneidet pansen beim essen muss sich jemand übegeben enge viel zu viele kleine hühner auf engem platz ein tiger frisst flesich,"Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
85638298,9/15/2022 16:02,3,"Eine Frau im Krankenhaus, angeschlossen an Schläuche, im Bett, sich umschauend, anschließend fällt eine Person in oben rot aus sehr großer Höhe in die Tiefe, nächstesBild ein fahrendes Auto, dann ein im Wasser treibender gelber Bus.",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85637686,9/15/2022 16:01,3,Lag jemand im Krankenhaus einer sprang in der luft auto fuhr auf strasse,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85621224,9/15/2022 15:34,3,"Es waren verschiedene Einstellungen, die bei mir keine besondere Emotionen aus lösten","Anger (e.g., Rage, Mad, or Irritated)",,,,,,,
85617246,9/15/2022 15:28,3,Menschen verbeugen sich. Ein Kind isst Kuchen. Ein kleiner süßer Hund streckt sich. Ein kleines Baby fängt Süß an zu lachen,,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85608285,9/15/2022 15:14,3,"Zwei Männer kämpfen in einer Wohnung, ein Mann schlägt auf Schrotttüren von Autos, ein Mann schreit in die Kamera, ein Mädchen wirkt wütend und traurig, sie weint.","Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85608110,9/15/2022 15:14,3,"keine besonderen emotionen, teilweise unsinnige aktionen",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85605478,9/15/2022 15:10,3,"zuerst angst, trauer, unsicherheit, dann langweilie",,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85600915,9/15/2022 15:03,3,Würde es sowas nie wünschen für Freunde und Bekannte,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
85600817,9/15/2022 15:03,3,friedhof müll alter mann was sell ich denn du nuch schreb,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85599732,9/15/2022 15:01,3,2 Männer verfolgen eine Person mit 1 Person fährt Skier und dann ist da noch ein Hai,,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85599683,9/15/2022 15:01,3,"Zuerst hat eine Frau etwas gegessen. Es sah ekelhaft aus und ich fühlte mich nervös und unwohl. Danach wurden wunderschöne Landschaften gezeigt, ein Meer mit einer Insel, epischer Musik und kurz ein Wasserfall. Dabei fühlte ich mich mitgerissen und glücklich. Zuletzt joggte ein Mann mit einem Hund, dabei fühlte ich mich leicht unwohl, nervös, da ich nicht wusste, ob alles gut ausgehen würde. Ich dachte, vielleicht passiert noch etwas schlimmes.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,"Anxiety (e.g., Dread, Nervous, or Worry)",,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85599005,9/15/2022 15:00,3,"Die erste Szene zeigt das Zerlegen eines Kadavers in Teile, d.h. jemand entfernt mit dem Messer Innereien eines Tieres. Dies löst bei mir Unbehagen und Ekel aus, sich es selber vorzustellen, löst einen Kotzreiz aus. In der zweiten Szene übergibt sich jemand vor einer zweiten Person, während diese Person essen in der Hand hat. Das ist zwar etwas eklig, aber nichts im Vergleich zur zweiten Szene. Die dritte Szene und vierte Szene lassen mich relativ kalt, da ich mich da nur schwer hineinversetzen kann.","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85598693,9/15/2022 15:00,3,trauer um verlust eines menschens- verärgert wegen müll am und in meer,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85525721,9/15/2022 13:10,3,"Blöd, mag solche Szenen nicht sehen. Möchte mich solchen Gefahren gar nicht aussetzen.","Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85515334,9/15/2022 12:52,3,"Mit 4 Jahren war ich einst am Strand mit meinen Cousins und der ganzen Familie. Wir spielten Beach Volleyball und ich aß viel. Wir gehen tiefer ins wasser und ich musste mich an meinen cousin festklammern um nicht unterzutauchen, da ich nicht gut schwimmen konnte. Am Morgen danach wachte ich mit Pickeln über all an meinen Händen auf.",,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85477440,9/15/2022 11:48,3,Schön traurige Geschichte das man erst sowas miterleben muss,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)",,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85430569,9/15/2022 10:06,3,Bin wohl mit den falschen Leuten zusammen gekommen,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85424726,9/15/2022 8:56,3,das video war fast interessant und ich war ganz entspannt und ruhig,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85422170,9/15/2022 8:23,3,Mann wacht nach einer Narkose auf Unfall auf der Straße ein Bus wird von einer Flutwelle weggeschwemmt,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85404216,9/15/2022 4:45,3,"Es waren mehrere Situation, jede einzelnecrief unterschiedliche Emotionen hervor zB Belustigung als das Kind den Kuchen aß, Fürsorge, Beschützerinstinkt bei dem Hund und dem Baby",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85371509,9/14/2022 14:53,3,"schönes essen, hunger sonnenschein und baden im sommer, glücklich",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85353082,9/14/2022 11:09,3,Ich habeivh sehr emotional gefühlt während der Dioagnose.,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85324007,9/14/2022 6:08,3,nix besonderes.Essen und menschen.keine gefühle.alles normal,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85297526,9/14/2022 0:31,3,Dies spiegelte für mich innere Ruhe und Zufriedenstellung dar. Ich habe mich glücklich und entspannt gefühlt.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85296350,9/13/2022 23:43,3,Trauer um einen geliebten Menschen den man verloren hat,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85292318,9/13/2022 20:57,3,"Ich hatte überwiegend sehr traurige Gefühle, eher ein Mitgefühl","Anger (e.g., Rage, Mad, or Irritated)",,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85289921,9/13/2022 19:32,3,ICH waiß nicht und mehr umfragen bitte. Entschuldigung,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85284111,9/13/2022 17:01,3,habe nun wirklich keine emotionen beim betrachten empfunden,,,"Fear (e.g., Terror, Scared, or Panic)",,,,,
85283089,9/13/2022 16:36,3,"Glücklich, zufrieden, neugierig, angenehm, freundlich",,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85277512,9/13/2022 14:52,3,Weder das eine noch etwas anderes ist aufgetreten.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85277279,9/13/2022 14:48,3,Eine Frau liegt im Krankenhaus. Ein Mann fällt vom himmel.,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85277063,9/13/2022 14:44,3,"Die Schauspieler waren etwas langweilig, zu wenig Infos, das Kind war zu dick, mit Essen vollgestopft, muss nicht sein, der Hund war OK.mag ich nicht besonders, das Baby war suess, hat so schön gelacht",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85276926,9/13/2022 14:42,3,Ich bin ehrlich es war Angst und furcht und ja sehr,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85275389,9/13/2022 14:19,3,"eklig, nix besonderesnix besonderesnix besonderesnix besonderes",,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85273410,9/13/2022 13:47,3,"Alle Szenen zeigen in irgendeiner Art und Weise die Auswegslosigkeit. Man kommt in eine situation, wo es keinenAusweg gibt. Man hat sich zwar selbst in die Situation gebracht, aber hat die Folgen nicht abschätzen können.",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85273147,9/13/2022 13:42,3,Ich war von der Aufmachung des Spots begeistert. Es hat mir sehr gut gefallen.,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85273082,9/13/2022 13:41,3,keine gefuhk niemals da.ke violence dank fir imner,,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
85266294,9/13/2022 12:14,3,ich habe beim betrachten keine emotionen empfunden,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85263055,9/13/2022 11:43,3,Ein Mann hat sich übergeben und eine Löwe isst eine anderes Tier und jemand schneidet ein Tier auseinander und habe viele Hähnchen gesehen,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
85259546,9/13/2022 11:02,3,Wut... Trauer. . Schmerz.. Schock...fahsungslOS. .. einsam,"Anger (e.g., Rage, Mad, or Irritated)",,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
85258528,9/13/2022 10:49,3,"Es kommt drauf an mit wem ich rede und über was, also welches Thema auch",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85255933,9/13/2022 10:18,3,Nicht schön anzusehende Szenen. Die Szenen haben mir nicht gefallen,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)",,,,,
85249499,9/13/2022 9:11,3,Lecker essen und naschen Appetit. Freude mit Freunden verbringen,,,,,,"Desire (e.g., Wanting, Craving, or Longing)","Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85247757,9/13/2022 8:49,3,"Kind wird zurecht gewiesn. Besucht aufm Friedhof, Leichenbegutachtung, Müll am Strand",,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85247434,9/13/2022 8:44,3,"Bei dem ersten Hunger, bei dem 2. Genuss und bei dem 3. vielleicht flirten bzw Liebe",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85246563,9/13/2022 8:33,3,"Eine Frau hat gegessen und war nicht glücklich, ein schöner Sonnenuntergang, ein toller Wasserfall, ein Mann der fröhlich mit Hund joggt",,,,,,,,"Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
85246227,9/13/2022 8:30,3,diese situation war sehr unangenehm und agresiv so das ich mich nicht damit identifizieren kann,"Anger (e.g., Rage, Mad, or Irritated)",,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85245365,9/13/2022 8:20,3,eine wütende Frau tritt auf einem Schrottplatz auf alte Autos ein ein Mann ist wütend und pöbelt rum und ein Mädchen ist traurig und weint,"Anger (e.g., Rage, Mad, or Irritated)","Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85244938,9/13/2022 8:16,3,widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich widerlich alles,,"Disgust (e.g., Nausea, Sickened, or Revulsion)",,,,,,
85244762,9/13/2022 8:14,3,Angst über manche Ereignisse. Adrenalin beim fall.,,,"Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
85244164,9/13/2022 8:10,3,,,,,"Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85182657,9/12/2022 15:10,3,weiss nicht so genau ich weiss es nicht keine ahnung,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
85180242,9/12/2022 14:42,3,Gutes Essen ist immer willkommen. Ist ein guter Anbieter würde ich gerne weiter empfehlen und auch verwenden.,,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)",,,,
85180211,9/12/2022 14:41,3,"Schnitzel würde in der Mitte geschnitten, der saft kam raus",,,,,,"Desire (e.g., Wanting, Craving, or Longing)",,
85179975,9/12/2022 14:39,3,"Täglich in den Nachrichten, deshalb eine gewisse Abstumpfung. Ich kenne diese Personen nicht und leider ist es mir auch nicht möglich diesen Menschen zu helfen.",,,,,"Sadness (e.g., Grief, Lonely, or Empty)",,,
84987699,9/9/2022 10:22,3,"Ich würde ihm die Werbung erklären , alle Geschehnisse und Vorkommnisse",,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)",
84987491,9/9/2022 10:19,3,"Traurigkeit und Einsamkeit. Wenn man ein Verwandter verliert, dann ist es traurig",,"Disgust (e.g., Nausea, Sickened, or Revulsion)","Fear (e.g., Terror, Scared, or Panic)","Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)","Desire (e.g., Wanting, Craving, or Longing)",,
84987391,9/9/2022 10:17,3,Es war ein Gefühl von Panik und Angst während des Videos,,,,"Anxiety (e.g., Dread, Nervous, or Worry)","Sadness (e.g., Grief, Lonely, or Empty)",,,
84987208,9/9/2022 10:14,3,Bei mir hat sich ein sehr schönes Glücksgefühl so wie Freude über die gesehenden Bilder eingstellt.,,,,,,,"Relaxation (e.g., Easygoing, Chilled out, or Calm)","Happiness (e.g., Satisfaction, Enjoyment, or Liking)"
